# ID alias catalog claimedtype dec discoverdate discoverer download ebv host hostdec hostoffsetang hostoffsetdist hostra instruments lumdist maxabsmag maxappmag maxdate name photolink ra radiolink redshift references sources spectralink velocity xraylink lumdist_kind redshift_kind velocity_kind
47005 SN1993E sne II 49.29880555555555 1993/01/27 "Pollas, Christian Pollas" "" 0.0111 "PGC 27842" 49.2967 12.14 6.316 145.938 "" 113.2 -16.24 19 1993/01/26 SN1993E 1,0 145.93395833333332 "" 0.0251 2008ApJ...673..999P,1993IAUC.5709....2G,2012A&A...538A.120L,2016A&A...594A..13P,1993IAUC.5703....1M "" "" 7430 "" "" host ""
53292 "SN2016ied, AT2016ied, PS16fbs, iPTF16ied" sne "II P" 44.83121666666667 2016/11/13 "Pan-STARRS1, iPTF, PS1" "" 0.0178 "SDSS J085859.53+444950.1" 44.83058333333334 3.487 3.388 134.74804166666667 "CFH12k (R), GPC (i), GPC1 (i)" 219.7 -18.44 18.22 2017/01/07 SN2016ied 10,-52.9,25.7 134.74907499999998 "" 0.0479 2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S "" 1,8.59 14000 "" "" spectroscopic ""
52104 "SN2012fg, MASTER OT J092437.95+492132.0, PSN J09243795+4921320, PTF12jxe, <a id=""PSNJ09243795+4921320"">PSN J09243795+4921320</a>" sne "IIb, II P" 49.35888888888889 2012/10/07 "Shumkov, MASTER" "" 0.0173 "NGC 2857" 49.35722222222223 6.02 2.06 141.15833333333333 "" 72.764 -19.792 14.5 2012/10/06 SN2012fg 1,0 141.15812499999998 "" 0.01624 2012CBET.3253....3S,2017MNRAS.467..369S,2016A&A...594A..13P,2012CBET.3253....1L,2012PASP..124..668Y "" 1,212 4864 "" "" "" host
52379 "SN2013gg, iPTF13ebs, PTF13ebs, <a id=""PSNJ09210825+4935338"">PSN J09210825+4935338</a>" sne "IIb, II P" 49.59263888888889 2013/11/05 "Jin, Gao, XOSS" "" 0.0166 "UGC 4958" 49.602222222222224 61.77 34.98 140.26249999999996 "" 123.8 -17.53 17.9 2013/11/04 SN2013gg 1,0 140.2844583333333 "" 0.0274 2013CBET.3705....1J,2012PASP..124..668Y,2016A&A...594A..13P,2013ATel.5623....1A,2011ApJ...737..103S "" 1,20.9 8222 "" "" "" host
51979 "SN2012al, SNhunt112, PSN J10061161+4717406, <a id=""PSNJ10061161+4717406"">PSN J10061161+4717406</a>, SN J10061161+4717406" sne IIn 47.29461111111111 2012/02/24 "Drake, Drake et al., CRTS" "" 0.0088 "SDSS J100611.45+471742.0, A100611+4717" 47.294444444444444 6.235 5.813 151.5458333333333 "" 180 -18 18.1 2012/02/23 SN2012al 1,0 151.548375 "" 0.04 2012CBET.3033....2T,2017csnh.book.....H,2016A&A...594A..13P,2012CBET.3033....1D,2011ApJ...737..103S "" 1,1.44 12000 "" "" "" host
46820 SN1989U sne II 42.86205555555556 1989/12/07 "Mueller, Jean Mueller" "" 0.0112 "MCG +07-20-73, UGC 5295" 42.848 53.79 18.14 148.22599999999997 "" 70 -17 17 1989/12/06 SN1989U 1,0 148.21908333333332 "" 0.01603 2008ApJ...673..999P,2012A&A...538A.120L,1989IAUC.4920....3H,2016A&A...594A..13P,2008yCat.2283....0B "" "" 4786 "" host host host
52556 "SN2014eb, PSN J09525558+4250511, <a id=""PSNJ09525558+4250511"">PSN J09525558+4250511</a>, PSN J09525558+425051" sne "II, II P" 42.84752777777778 2014/12/08 "Cox et al., Lou Cox, Dick Post,, Newton/Puckett" "" 0.0113 "MCG +07-20-73, UGC 5295" 42.84805555555556 17.48 5.873 148.225 "GPC (i, z)" 71.5304 -17.3553 16.9 2014/12/11 SN2014eb 8,0,141 148.23158333333333 "" 0.015968 2015CBET.4055....1C,2014ATel.6804....1B,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" 1,0.492 4786 "" "" "" host
47073 SN1994ak sne "II, IIn" 40.10597222222222 1994/12/24 "Kushida, Reiki Kushida" "" 0.0139 "NGC 2782" 40.1137 49.51 8.973 138.521 "V, R" 37 -16.9 15.9 1994/12/25 SN1994ak 11,-8.43,8.86 138.50612499999997 "" 0.00853 1989IAUC.6122....1K,2012A&A...538A.120L,2008ApJ...673..999P,1994IAUC.6122....3N,2016A&A...594A..13P "" 3,2.48,13.4 2560 "" host host host
750 AT2016jix sne Candidate 4.467661111111111 2016/03/01 "Galaxy Zoo" "" "" "SDSS J085558.59+042803.5" 4.467638888888889 4.128 5.909 133.99412499999997 "" 339.849 -17.9801 19.6 2016/02/29 AT2016jix 1,0 133.99297499999997 "" 0.072824 2016A&A...594A..13P "" "" 21039 "" "" host ""
53351 "SN2016iyk, PTSS-17ngx, Gaia16cdn, AT2016iyk, PS17ahb, CSS170224:104106+063142" sne II 6.528580555555555 2016/12/17 "GaiaAlerts, Pan-STARRS1, Gaia" e 0.0275 "AGC 203753, SDSS J104106.22+063125.9" 6.523861111111111 17.2 5.83 160.27591666666663 "Astrometric, GPC (w, i, z), GPC1 (w), r" 71.7 -16.5 17.8 2017/01/05 SN2016iyk 48,-18.9,374 160.27666666666664 "" 0.016 2016A&A...594A..13P,2011ApJ...737..103S "" 1,-18.7 4800 "" "" spectroscopic ""
47962 SN2001Y sne "II, II Pec, II P" 6.597444444444444 2001/03/03 LOTOSS "" 0.0268 "NGC 3362" 6.5969444444444445 23.61 13.36 161.21666666666664 "C, R" 127 -18.1 17.4 2001/03/10 SN2001Y 6,-6.96,8.39 161.2100833333333 "" 0.028 2012A&A...538A.120L,2001IAUC.7592....3L,2016A&A...594A..13P,2001IAUC.7592....1L,2011ApJ...737..103S "" "" 8322 "" "" host host
51406 SN2010ct sne "II, II P" 6.601472222222222 2010/05/15 LOSS "" 0.0268 "NGC 3362" 6.5969444444444445 33.71 19.4 161.21666666666664 "" 125.2 -16.26 19.2 2010/05/14 SN2010ct 1,0 161.20841666666664 "" 0.0277 2010CBET.2285....1C,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" "" 8322 "" "" "" host
47596 SN1999ap sne II 4.627361111111112 1999/02/20 "NGSST,SCP, Nearby Galaxy Supernova Search" "" 0.0232 A082947+0437 4.626600000000001 3.841 3.067 127.44699999999999 "" 177.74 -16.807 19.4 1999/02/19 SN1999ap 1,0 127.44774999999998 "" 0.03901 2008ApJ...673..999P,1999IAUC.7125....2S,2012A&A...538A.120L,2016A&A...594A..13P,1999IAUC.7125Q...1S "" "" 12000 "" "" host host
50661 SN2008I sne II 60.525416666666665 2008/01/15 LOSS "" 0.0169 "NGC 3978" 60.5225 14.42 9.878 179.04583333333332 "" 147 -16.7 19.1 2008/01/01 SN2008I 1,0 179.04025 "" 0.0333 2012A&A...538A.120L,2008CBET.1210....1T,2016A&A...594A..13P,2008yCat.2283....0B,2011ApJ...737..103S "" "" 9981 "" host "" host
54256 "SN2018abo, AT2018abo, ASASSN-18ex" sne Ic 9.703438888888888 2018/02/26 ASAS-SN "" 0.0203 "2MASX J11515984+0942111" 9.703083333333332 0.47 0.48 177.9993333333333 "Leavitt (g), Paczynski (g)" 233.54 -18.588 18.2 2018/02/26 SN2018abo 1,-0.19 177.9996583333333 "" 0.050822 2016A&A...594A..13P,2011ApJ...737..103S "" 1,10.3 14849 "" "" host ""
25735 PS15dme sne II 6.336722222222222 2015/12/12 PS1 "" 0.0463 "2MASX J08555722+0620101" 6.336138888888889 3.178 2.807 133.98841666666667 "GPC (w, r, i)" 196 -17.4 18.98 2015/12/13 PS15dme 66,-0.85,108 133.9890833333333 "" 0.043 2015ATel.8420....1L,2016A&A...594A..13P,2011ApJ...737..103S "" 1,2.4 13000 "" "" "" ""
48931 SN2004T sne II 47.39541666666667 2004/02/09 LOSS "" 0.0162 "UGC 6038" 47.39222222222222 11.82 5.164 164.04166666666666 "" 94.4 -17.4 17.5 2004/02/08 SN2004T 1,0 164.04279166666663 "" 0.021 2004IAUC.8285....2G,2012A&A...538A.120L,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B "" 1,4.41 6436 "" "" host host
48697 SN2003ds sne "Ic, Ia" 46.45430555555556 2003/04/14 LOTOSS "" 0.0096 "MCG +08-19-17, PGC 30128" 46.454100000000004 2.887 1.787 154.742 "" 135.47 -17.127 18.5 2003/04/13 SN2003ds 1,0 154.743125 "" 0.02993 2008ApJ...673..999P,2019MNRAS.482.1545S,2003IAUC.8120....3H,2012A&A...538A.120L,2016A&A...594A..13P "" 1,74.3 8983 "" "" host host
47468 SN1998bv sne "II, II P, II Pec" 47.70911111111111 1998/04/06 "Kniazev et al.,Masegosa, Engels, Kniazev et al." "" 0.0124 HS1035+4758 47.7102 4.774 0.5365 159.60699999999997 "" 23.37 -14.74 17.1 1998/04/05 SN1998bv 1,0 159.60587499999997 "" 0.00526 2008ApJ...673..999P,1998IAUC.6900....2H,2012A&A...538A.120L,2016A&A...594A..13P,1998IAUC.6900Q...1K "" "" 1500 "" "" host host
46339 SN1963K sne I 53.83686111111111 1963/06/15 Bertaud "" 0.0129 "NGC 3656" 53.842222222222226 20.27 4.088 170.9125 "" 42 -18.1 15 1963/06/14 SN1963K 1,0 170.91541666666666 "" 0.0096 2012A&A...538A.120L,1963IAUC.1834....1S,2016A&A...594A..13P,1993PASP..105.1250P,2011ApJ...737..103S "" "" 2871 "" host host host
49729 SN2006gs sne II 55.39161111111111 2006/09/22 "Itagaki, Koichi Itagaki" e 0.0116 "NGC 3977" 55.39083333333333 13.08 5.227 179.02916666666664 "" 85.3 -17.6 17 2006/09/21 SN2006gs 1,0 179.03541666666666 "" 0.019 2006IAUC.8754....1F,2012A&A...538A.120L,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B "" "" 5710 "" "" host host
52864 "SN2016ccy, AT2016ccy, iPTF16alp, PS16cmk" sne II 55.10315277777778 2016/04/30 "iPTF, PTF" "" 0.0134 "SDSS J130338.75+550606.3" 55.10175 14.47 6.811 195.91145833333331 "CFH12k (g), GPC (r)" 140 -16 19.33 2016/05/17 SN2016ccy 5,-16.7,-0.145 195.90487499999998 "" 0.03 2016ATel.9052....1T,2016A&A...594A..13P,2012PASP..124..668Y,2011ApJ...737..103S "" 1,-15.5 9000 "" "" spectroscopic ""
47863 "SN2000de, AAVSO 1220+55" sne Ib 54.50797222222222 2000/08/10 "Migliardi, Marco Migliardi" "" 0.0166 "NGC 4384" 54.5061 8.802 1.557 186.29799999999997 C 36 -16.8 16 2000/08/11 SN2000de 5,-1.98,10.5 186.3007083333333 "" 0.00833 2012A&A...538A.120L,2008ApJ...673..999P,2000IAUC.7478....4W,2016A&A...594A..13P,2000IAUC.7478Q...1D "" "" 2400 "" host host host
50804 SN2008ev sne II 39.64561111111111 2008/08/10 "Rich, Doug Rich" "" 0.0116 "UGC 10155" 39.64555555555555 1.059 0.6773 240.7583333333333 "" 140 -18.3 17.4 2008/08/09 SN2008ev 1,0 240.7587083333333 "" 0.0309 2008CBET.1468....1R,2012A&A...538A.120L,2016A&A...594A..13P,2011ApJ...737..103S,2008yCat....1.2024B "" "" 9267 "" "" "" host
48188 SN2001it sne II 53.41155555555555 2001/12/22 "Boles, Tom Boles" "" 0.0145 "MCG +09-25-15, PGC 53909" 53.41083333333333 5.961 4.192 226.54166666666663 C 154 -18.5 17.4 2001/12/26 SN2001it 2,-4.17,-0.358 226.53916666666663 "" 0.034 2012A&A...538A.120L,2001IAUC.7781....3B,2016A&A...594A..13P,2001IAUC.7782....2H,2011ApJ...737..103S "" 2,9.19,10.2 10330 "" "" host host
52744 "SN2016aqv, AT2016aqv, PTSS-16A" sne IIn 48.38056111111111 2016/02/24 "PMO-Tsinghua Supernova Survey (PTSS)" "" 0.0225 "SDSS J150350.43+482250.7" 48.38075 2.428 1.319 225.96012499999998 r 117.8 -18.03 17.3 2016/02/24 SN2016aqv 1,-0.158 225.9611 "" 0.0261 2016A&A...594A..13P,2016ATel.8757....1Y,2016ATel.8762....1Z,2011ApJ...737..103S "" 1,6.82 7720 "" "" spectroscopic ""
47847 SN2000co sne II 41.900555555555556 2000/06/02 "Puckett, Tim Puckett et al." "" 0.0148 "MCG +07-33-17, PGC 56478" 41.903055555555554 11.15 8.845 239.34999999999994 "" 178 -17 19.2 2000/06/04 SN2000co 1,-2.89 239.35245833333332 "" 0.039 2000IAUC.7436....4B,2012A&A...538A.120L,2016A&A...594A..13P,2000IAUC.7436S...1P,2011ApJ...737..103S "" 1,-0.481 11590 "" "" host host
46782 SN1988Q sne II 34.80566666666667 1988/07/05 "Pollas, Christian Pollas" "" 0.0195 "A163320+3448, KUG 1631+349B, PGC 2054836" 34.807199999999995 5.532 3.993 248.33599999999996 "" 159.52 -17.977 18 1988/07/04 SN1988Q 1,0 248.33587500000002 "" 0.03511 2008ApJ...673..999P,1988IAUC.4623....3G,2012A&A...538A.120L,2016A&A...594A..13P,1993BICDS..42...17T "" "" 6600 "" "" host host
32367 "PS17dzs, AT2017fzc, Gaia17cnf" sne Candidate 38.99863055555556 2017/08/03 "Pan-STARRS1, GaiaAlerts, PS1" "" 0.0062 "SDSS J161602.94+385957.4" 38.99927777777778 8.666 7.557 244.01224999999994 "Astrometric, GPC (i, z, y), GPC1 (i)" 195.605 -17.9514 18.46 2017/09/01 PS17dzs 18,-28,180 244.0092666666666 "" 0.042812 2016A&A...594A..13P,2011ApJ...737..103S "" "" 12560 "" "" "" ""
49225 "SN2005bk, K0504-001" sne Ic 42.91536111111111 2005/04/02 "Jansen et al., R. A. Jansen et el." "" 0.0126 "MCG +07-33-27, PGC 56779" 42.9169 7.648 3.894 240.569 "" 110.22 -17.285 17.9 2005/04/01 SN2005bk 1,0 240.571 "" 0.02445 2008ApJ...673..999P,2005IAUC.8512....4Y,2019MNRAS.482.1545S,2012A&A...538A.120L,2016A&A...594A..13P "" 1,15.4 7301 "" "" host host
49223 SN2005bi sne II 39.112 2005/04/11 "Boles, Tom Boles" "" 0.0099 "MCG +07-34-36, PGC 58181" 39.109722222222224 11.81 7.76 246.8416666666666 "" 143 -16.74 19 2005/04/10 SN2005bi 1,0 246.83862499999998 "" 0.033 2012A&A...538A.120L,2005IAUC.8511....4P,2016A&A...594A..13P,2005IAUC.8511....1B,2011ApJ...737..103S "" "" 9909 "" host host host
47658 SN1999df sne II 52.44808333333333 1999/07/20 "Puckett, Siegert, Tim Puckett et al." "" 0.0177 "CGCG 274-026, PGC 54081" 52.44611111111111 8.347 6.628 227.23749999999995 "" 173 -18.6 17.5 1999/07/19 SN1999df 1,0 227.23549999999997 "" 0.038 1999IAUC.7228....4Z,2012A&A...538A.120L,2016A&A...594A..13P,1999IAUC.7228Q...1P,2011ApJ...737..103S "" "" 11400 "" "" host host
52039 "SN2012ct, PTF12eog" sne "II P, II" 38.65697222222222 2012/05/22 "Morokuma et al., Kiso Supernova Survey" "" 0.006 A163214+3839 38.65555555555555 5.185 4.113 248.0583333333333 "" 178 -18.4 17.8 2012/06/19 SN2012ct 1,0 248.058 "" 0.039 2012PASP..124..668Y,2012CBET.3145....2W,2014arXiv1409.1308M,2016A&A...594A..13P,2012CBET.3145....1M "" 1,-25.5 11790 "" "" "" host
46683 SN1983T sne I 36.415 1983/09/10 "Metlova, Natalya Metlova" "" 0.0189 "MCG +06-36-55, UGC 10473" 36.42388888888889 32 21 249.225 "" 140 -19.7 16 1983/09/20 SN1983T 1,-10.7 249.225 "" 0.031 2012A&A...538A.120L,1983IAUC.3873....3B,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S "" "" 9366 "" "" host host
50091 SN2007K sne "II, IIn" 36.114555555555555 2007/01/16 LOSS "" 0.0153 "MCG +06-20-50, PGC 26049" 36.112500000000004 7.825 3.601 138.6083333333333 "" 99 -18.7 16.3 2007/01/15 SN2007K 1,0 138.6092083333333 "" 0.022 2007CBET..812....1M,2012A&A...538A.120L,2016A&A...594A..13P,2007IAUC.8798....1J,2011ApJ...737..103S "" "" 6505 "" "" host host
48317 SN2002bx sne II 37.20230555555556 2002/03/31 LOTOSS "" 0.0106 "IC 2461" 37.19083333333333 54.84 8.708 139.99166666666665 "4SH (U, B, V, R, I), KAIT (B, V, I), C, B, R" 69 -18.2 15.96 2002/04/06 SN2002bx 105,-6.25,55 139.9790833333333 "" 0.0075 2014MNRAS.442..844F,2017arXiv170601030H,2017ApJS..233....6H,2012A&A...538A.120L,2002IAUC.7864....4A "" 12,-3.32,42.2 2265 "" host host host
55297 "SN2018ijp, AT2018ijp, ZTF18aceqrrs, PS18cgs" sne Ic 8.931422222222222 2018/11/07 "ZTF, Pan-STARRS1, ATLAS, ZTF" "" "" "SDSS J102137.73+085554.2" 8.931722222222222 4.849 7.975 155.4072083333333 "ACAM1 (cyan, orange), GPC (w, i), GPC1 (i), ZTF-Cam (r)" 399 -18.93 18.99 2018/11/10 SN2018ijp 24,-2.75,79.2 155.40853749999997 "" 0.0848 2016A&A...594A..13P "" "" 24300 "" "" spectroscopic ""
53594 "SN2017dhn, AT2017dhn, PS17clh" sne II 9.072144444444444 2017/04/20 "Pan-STARRS1, PS1" "" 0.0215 "2MASX J11113239+0904215" 9.07263888888889 12.32 17.8 167.88495833333332 "GPC (w), GPC1 (w)" 346 -17.3 20.27 2017/04/20 SN2017dhn 5,-0.223,-0.188 167.8883875 "" 0.074 2016A&A...594A..13P,2011ApJ...737..103S "" 1,9.02 21000 "" "" spectroscopic ""
46806 SN1989G sne I 9.59 1989/04/05 "Mueller, Brewer, Jean Mueller" "" 0.0191 "IC 2637" 9.586666666666668 19.05 11.67 168.45833333333331 "" 131 -15.6 20 1989/03/15 SN1989G 1,19.4 168.45416666666665 "" 0.029 2012A&A...538A.120L,1989IAUC.4768....5S,2016A&A...594A..13P,1993BICDS..42...17T,2011ApJ...737..103S "" "" 8668 "" "" host host
51038 "SN2009dn, ROTSE3 J113739.3+465711.3, ROTSE3 J113739.3+465711" sne "II, II L" 46.953138888888894 2009/04/12 "Yuan et al., ROTSE" "" 0.016 "PGC 35993" 46.95388888888889 4.325 3.431 174.4125 "" 178 -19.3 16.9 2009/04/11 SN2009dn 1,0 174.413875 "" 0.039 2009CBET.1775....2B,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" "" 11641 "" "" host host
47701 SN1999ew sne II 46.975750000000005 1999/11/13 LOSS "" 0.0164 "NGC 3677" 46.973888888888894 9.514 4.95 171.57083333333333 "C, V, R" 113 -18.7 16.5 1999/11/13 SN1999ew 5,0,46.5 171.57358333333332 "" 0.025 2012A&A...538A.120L,1999IAUC.7309....4M,2016A&A...594A..13P,1999IAUC.7309Q...1M,2011ApJ...737..103S "" 2,24.9,28.8 7475 "" "" host host
51576 "SN2010jl, PTF10aaxf" sne "IIn, II" 9.494944444444444 2010/11/03 "Newton, Puckett, Tim Puckett et al." e 0.0234 "UGC 5189A, PGC 27776, UGC 5189 NED01, UGC 5189 A" 9.492777777777777 9.202 2.083 145.7208333333333 "2MASS (J, H, K), ALFOSC (u', B, V, r', i'), Chandra, IMACS (B, V, r', i'), IRAC (I1, I2), KeplerCam (u', B, V, r', i'), NOTCAM (J, H, K), NuSTAR, XMM, Swift-XRT, UVOT (W2, W1, M2, U, B, V), XMM-Newton, U, B, g, V, R, I" 49 -22.8 10.62 2013/06/29 SN2010jl 964,-983,748 145.7222083333333 "" 0.0107 2014ApJ...797..118F,2012AJ....144..131Z,2012PASP..124..668Y,2014ApJ...789..104O,2015arXiv150501186J "" 49,-957,-83.6 3300 16 "" "" host
437 AT2002lx sne Candidate 11.077036111111111 2002/12/14 "Claude Cornen" "" 0.028 "SDSS J104136.33+110429.4" 11.074833333333332 7.933 8.434 160.40137499999997 "" 243.084 -17.1729 19.7 2002/12/13 AT2002lx 1,0 160.4013083333333 "" 0.0528237 2016A&A...594A..13P,2011ApJ...737..103S "" "" 15418.4 "" "" host ""
48324 SN2002ce sne II 29.533611111111114 2002/04/10 "Arbour, Ron Arbour" "" 0.0352 "NGC 2604, NGC 2604A" 29.538800000000002 22.35 3.304 128.34599999999998 "C, R" 30.88 -16.14 16.3 2002/04/10 SN2002ce 6,0.367,25.4 128.34208333333333 "" 0.00694 2008ApJ...673..999P,2017PASP..129e4201S,2002IAUC.7875....3H,2012A&A...538A.120L,2016A&A...594A..13P "" 2,1.49,26.3 2012 "" "" host host
49412 SN2005ip sne "IIn, II" 8.445666666666668 2005/11/05 "Boles, Tom Boles" e 0.0404 "NGC 2906" 8.4418 14.17 2.151 143.02599999999998 "Chandra ACIS-S, IRAC (I1, I2), Swift XRT, u, B, g, V, r, i, Y, J, H" 35 -21.7 10.97 2008/06/10 SN2005ip 401,-937,2580 143.02675 "" 0.007138 2012ApJ...756..173S,2008ApJ...673..999P,2012A&A...538A.120L,2014ApJ...780..184K,2005IAUC.8628....2M "" 15,-924,-774 2140 5 "" "" host
51298 "SN2009nn, PTF10ts" sne "II, IIn" 13.919166666666666 2009/12/05 "Zheng et al., ROTSE, PTF" e 0.0295 "A123356+1355, PGC 169532" 13.918888888888889 6.196 5.744 188.48333333333332 "" 211 -19.3 17.3 2009/12/04 SN2009nn 1,0 188.4850833333333 "" 0.046 2009CBET.2107....3C,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2012PASP..124..668Y "" "" 13800 "" "" host host
4585 "AT2019cl, ZTF19aaaokny, PS19ec" sne Candidate 6.992161111111111 2019/01/04 "ZTF, Pan-STARRS1, ZTF" "" "" "2MASX J08143692+0659325" 6.992361111111111 3.66 3.89 123.65383333333331 "GPC (w), GPC1 (w), ZTF-Cam (g, r)" 242.708 -18.0496 18.82 2019/01/12 AT2019cl 15,-7.67,22.7 123.65483749999996 "" 0.052745 2016A&A...594A..13P "" "" 15396 "" "" "" ""
47963 SN2001Z sne II 15.56875 2001/03/03 LOTOSS "" 0.029 "IC 3528" 15.565555555555557 11.65 10.81 188.73333333333332 "C, R" 206 -18.8 17.7 2001/03/18 SN2001Z 5,-14.3,0.392 188.73279166666666 "" 0.046 2012A&A...538A.120L,2001IAUC.7592....3L,2016A&A...594A..13P,2001IAUC.7592....2M,2011ApJ...737..103S "" "" 13764 "" "" host host
52385 "SN2013gm, <a id=""PSNJ11342116+1539331"">PSN J11342116+1539331</a>" sne "II P" 15.659194444444445 2013/11/20 "Zhang et al., THU-NAOC Transient Survey (TNTS)" "" 0.0357 "MCG +03-30-07" 15.660277777777779 4.533 1.648 173.58749999999998 "" 77.57 -16.93 17.5 2013/11/19 SN2013gm 1,0 173.58816666666664 "" 0.0173 2013CBET.3726....1Z,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" "" 5198 "" "" "" host
51587 SN2010jw sne Ic 28.238166666666668 2010/11/14 LOSS "" 0.0452 "IC 2394" 28.236666666666668 5.529 2.452 131.77916666666664 "" 95.34 -17.37 17.5 2010/11/13 SN2010jw 1,0 131.77879166666665 "" 0.0212 2010CBET.2549....1C,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" "" 6320 "" "" "" host
48864 SN2003ke sne "II, IIn" 34.68372222222222 2003/11/23 LOSS "" 0.0107 "MCG +06-22-09, PGC 27996" 34.685599999999994 10.39 4.442 146.46799999999996 "" 91.824 -16.493 18.3 2003/11/22 SN2003ke 1,0 146.47066666666666 "" 0.02043 2008ApJ...673..999P,2003IAUC.8243....4Y,2012A&A...538A.120L,2016A&A...594A..13P,2003IAUC.8243....1S "" 1,5.39 6176 "" "" host host
47234 SN1997C sne "Ia, Ic, Ib/c" 38.81680555555556 1997/01/13 "BAOSS, BAO Supernova Survey" "" 0.0114 "NGC 3160" 38.84277777777778 94.51 44.79 153.47916666666666 "" 104 -17.7 17.4 1997/01/12 SN1997C 1,0 153.48408333333333 "" 0.023 2001AJ....121.1648M,2012A&A...538A.120L,1997IAUC.6536....2W,2016A&A...594A..13P,1997IAUC.6536Q...1L "" 2,26.9 6795 "" "" host host
47137 SN1996B sne II 48.778055555555554 1996/01/16 "Gabrijelcic, Alessandro Gabrijelcic" "" 0.0161 "NGC 4357" 48.779444444444444 14.71 4.361 185.99166666666665 "" 56 -16.2 17.5 1996/01/15 SN1996B 1,0 185.98583333333332 "" 0.014 2012A&A...538A.120L,1996IAUC.6292....3M,2016A&A...594A..13P,1996IAUC.6292Q...1D,2011ApJ...737..103S "" "" 4252 "" host host host
46999 SN1992bt sne "II P?, II, II P" 56.27108333333333 1992/12/19 "Treffers et al., Treffers, Filippenko, Leibundgut," "" 0.0116 "NGC 3780" 56.2706 21.39 3.815 174.843 "" 37 -16.8 16 1992/12/18 SN1992bt 1,0 174.83233333333334 "" 0.00841 1993IAUC.5841....2T,2017MNRAS.467..369S,2012A&A...538A.120L,2008ApJ...673..999P,2016A&A...594A..13P "" 1,236 2396 "" host host host
46598 SN1978H sne II 56.26691666666667 1978/11/07 "Wild, Paul Wild" "" 0.0115 "NGC 3780" 56.2706 17.39 3.102 174.843 "" 37 -16.3 16.5 1978/11/06 SN1978H 1,0 174.84862499999997 "" 0.00841 2012A&A...538A.120L,2008ApJ...673..999P,1978IAUC.3303....3C,2016A&A...594A..13P,1996AJ....111.2017V "" "" 2396 "" host host host
50714 SN2008bj sne II 46.874944444444445 2008/03/12 "Yuan et al., ROTSE" "" 0.0233 "MCG +08-22-20, PGC 37139" 46.87305555555555 7.103 2.839 177.95 "KEP1 (U, B, V, r', i')" 85.3 -17.5 17.1 2008/03/11 SN2008bj 167,0,137 177.94916666666666 "" 0.019 2017ApJS..233....6H,2017arXiv170601030H,2008CBET.1314....1Y,2012A&A...538A.120L,2016A&A...594A..13P "" 35,15.2,90 5686 "" "" host host
51980 "SN2012am, PSN J10540167+4601389, <a id=""PSNJ10540167+4601389"">PSN J10540167+4601389</a>" sne IIn 46.02747222222222 2012/02/24 "Orff, Newton, Puckett, Tim Puckett et al., POSS" "" 0.013 "UGC 6015" 46.02777777777778 13.9 11.8 163.5125 "" 189.9 -18.75 17.6 2012/02/23 SN2012am 1,0 163.50695833333333 "" 0.0416 2012CBET.3034....2T,2016A&A...594A..13P,2012CBET.3034....1O,2011ApJ...737..103S,2008yCat....1.2024B "" 1,1.44 12462 "" "" "" host
52796 "SN2016bke, AT2016bke, Gaia16aji, PS16bkg" sne Ib 48.15322222222222 2016/03/20 "Pan-STARRS1, GaiaAlerts, PS1" e 0.0099 "SDSS J125212.55+480913.4" 48.15372222222222 1.885 3.354 193.05229166666666 "Astrometric, GPC (r, i), GPC1 (i)" 420 -19 18.81 2016/03/27 SN2016bke 13,-6.52,18.3 193.05252499999997 "" 0.09 2016ATel.8878....1H,2016A&A...594A..13P,2011ApJ...737..103S "" "" 30000 "" "" "" ""
51018 "SN2009ct, PTF09cu" sne II 46.41927777777777 2009/03/26 "Quimby et al., PTF" "" 0.0115 "A131523+4625, PGC 2280888" 46.41916666666666 1.602 1.837 198.8458333333333 "" 263 -19.1 17.9 2009/03/25 SN2009ct 1,0 198.84645833333332 "" 0.057 2009CBET.1754....2Q,2012A&A...538A.120L,2016A&A...594A..13P,2008yCat....1.2024B,2012PASP..124..668Y "" "" 18000 "" "" "" host
51865 "SN2011hn, SNhunt80, PSN J09031745+3035364, <a id=""PSNJ09031745+3035364"">PSN J09031745+3035364</a>" sne "II P" 30.593444444444444 2011/10/03 "Howerton, Howerton et al., CRTS" "" 0.0249 "IC 2428, UGC 4747" 30.591388888888886 32.49 9.86 135.8125 "" 64.43 -17.53 16.5 2011/10/14 SN2011hn 1,0 135.82270833333334 "" 0.0144 2011CBET.2897....2T,2017csnh.book.....H,2016A&A...594A..13P,2008yCat....1.2024B,2011ApJ...737..103S "" 1,16.3 4277 "" "" "" host
